HIP,HR,Name,RAh,Dec,Vmag,B-V,SourceCatalog,SourceId,TYC
32349,,Sirius,6.752569,-16.713143,-1.440,0.009,hip,HIP32349,
30438,,Canopus,6.399192,-52.695718,-0.620,0.164,hip,HIP30438,
69673,,Arcturus,14.261208,19.187270,-0.050,1.239,hip,HIP69673,
71683,,Rigil Kentaurus,14.661361,-60.835147,-0.010,0.710,hip,HIP71683,
91262,,Vega,18.615607,38.782993,0.030,-0.001,hip,HIP91262,
24608,,Capella,5.278138,45.999029,0.080,0.795,hip,HIP24608,
24436,,Rigel,5.242298,-8.201639,0.180,-0.030,hip,HIP24436,
37279,,Procyon,7.655149,5.227508,0.400,0.432,hip,HIP37279,
7588,,Achernar,1.628542,-57.236660,0.450,-0.158,hip,HIP7588,
27989,,Betelgeuse,5.919525,7.407036,0.450,1.500,hip,HIP27989,
68702,,Hadar,14.063735,-60.372978,0.610,-0.231,hip,HIP68702,
97649,,Altair,19.846301,8.867385,0.760,0.221,hip,HIP97649,
60718,,Acrux,12.443317,-63.099056,0.770,-0.243,hip,HIP60718,
21421,,Aldebaran,4.598667,16.509762,0.870,1.538,hip,HIP21421,
65474,,Spica,13.419890,-11.161245,0.980,-0.235,hip,HIP65474,
80763,,Antares,16.490130,-26.431946,1.060,1.865,hip,HIP80763,
37826,,Pollux,7.755379,28.026310,1.160,0.991,hip,HIP37826,
113368,,Fomalhaut,22.960785,-29.621837,1.170,0.145,hip,HIP113368,
62434,,Mimosa,12.795366,-59.688732,1.250,-0.238,hip,HIP62434,
102098,,Deneb,20.690532,45.280334,1.250,0.092,hip,HIP102098,
71681,,Toliman,14.660942,-60.839471,1.350,0.900,hip,HIP71681,
49669,,Regulus,10.139572,11.967195,1.360,-0.087,hip,HIP49669,
33579,,Adhara,6.977096,-28.972089,1.500,-0.211,hip,HIP33579,
36850,,Castor,7.576668,31.888636,1.580,0.034,hip,HIP36850,
61084,,Gacrux,12.519425,-57.112569,1.590,1.600,hip,HIP61084,
85927,,Shaula,17.560146,-37.103748,1.620,-0.231,hip,HIP85927,
25336,,Bellatrix,5.418852,6.349735,1.640,-0.224,hip,HIP25336,
25428,,Elnath,5.438194,28.607873,1.650,-0.130,hip,HIP25428,
45238,,Miaplacidus,9.220067,-69.717472,1.670,0.070,hip,HIP45238,
26311,,Alnilam,5.603559,-1.201917,1.690,-0.184,hip,HIP26311,
109268,,Alnair,22.137188,-46.960616,1.730,-0.070,hip,HIP109268,
26727,,Alnitak,5.679312,-1.942578,1.740,-0.199,hip,HIP26727,
39953,,,8.158876,-47.336612,1.750,-0.145,hip,HIP39953,
62956,,Alioth,12.900454,55.959843,1.760,-0.022,hip,HIP62956,
15863,,Mirfak,3.405375,49.861243,1.790,0.481,hip,HIP15863,
90185,,Kaus Australis,18.402874,-34.384315,1.790,-0.031,hip,HIP90185,
54061,,Dubhe,11.062177,61.751119,1.810,1.061,hip,HIP54061,
34444,,Wezen,7.139857,-26.393208,1.830,0.671,hip,HIP34444,
67301,,Alkaid,13.792374,49.313303,1.850,-0.099,hip,HIP67301,
41037,,Avior,8.375240,-59.509538,1.860,1.196,hip,HIP41037,
86228,,Sargas,17.621979,-42.997822,1.860,0.406,hip,HIP86228,
28360,,Menkalinan,5.992158,44.947435,1.900,0.077,hip,HIP28360,
82273,,Atria,16.811074,-69.027635,1.910,1.447,hip,HIP82273,
31681,,Alhena,6.628528,16.399415,1.930,0.001,hip,HIP31681,
42913,,Alsephina,8.745055,-54.708568,1.930,0.043,hip,HIP42913,
100751,,Peacock,20.427458,-56.734881,1.940,-0.118,hip,HIP100751,
11767,,Polaris,2.529743,89.264138,1.970,0.636,hip,HIP11767,
30324,,Mirzam,6.378330,-17.955917,1.980,-0.240,hip,HIP30324,
46390,,Alphard,9.459792,-8.658683,1.990,1.440,hip,HIP46390,
9884,,Hamal,2.119524,23.462777,2.010,1.151,hip,HIP9884,
50583,,Algieba,10.332823,19.841860,2.010,1.128,hip,HIP50583,
3419,,Diphda,0.726452,-17.986684,2.040,1.019,hip,HIP3419,
92855,,Nunki,18.921088,-26.296594,2.050,-0.134,hip,HIP92855,
68933,,Menkent,14.111479,-36.368696,2.060,1.011,hip,HIP68933,
677,,Alpheratz,0.139769,29.090828,2.070,-0.038,hip,HIP677,
5447,,Mirach,1.162166,35.620830,2.070,1.576,hip,HIP5447,
27366,,Saiph,5.795941,-9.669602,2.070,-0.168,hip,HIP27366,
72607,,Kochab,14.845110,74.155476,2.070,1.465,hip,HIP72607,
112122,,Tiaki,22.711093,-46.884566,2.070,1.610,hip,HIP112122,
86032,,Rasalhague,17.582224,12.560576,2.080,0.155,hip,HIP86032,
14576,,Algol,3.136147,40.955651,2.090,-0.003,hip,HIP14576,
9640,,Almach,2.064978,42.329848,2.100,1.370,hip,HIP9640,
57632,,Denebola,11.817744,14.572337,2.140,0.090,hip,HIP57632,
4427,,,0.945139,60.716750,2.150,-0.046,hip,HIP4427,
61932,,,12.692001,-48.959886,2.200,-0.023,hip,HIP61932,
39429,,Naos,8.059742,-40.003188,2.210,-0.269,hip,HIP39429,
45556,,Aspidiske,9.284841,-59.275261,2.210,0.189,hip,HIP45556,
76267,,Alphecca,15.578108,26.714910,2.220,0.032,hip,HIP76267,
44816,,Suhail,9.133271,-43.432624,2.230,1.665,hip,HIP44816,
65378,,Mizar,13.398728,54.925415,2.230,0.057,hip,HIP65378,
100453,,Sadr,20.370472,40.256681,2.230,0.673,hip,HIP100453,
3179,,Schedar,0.675108,56.537409,2.240,1.170,hip,HIP3179,
87833,,Eltanin,17.943438,51.488951,2.240,1.521,hip,HIP87833,
25930,,Mintaka,5.533444,-0.299093,2.250,-0.175,hip,HIP25930,
746,,Caph,0.152803,59.150218,2.280,0.380,hip,HIP746,
66657,,,13.664798,-53.466363,2.290,-0.171,hip,HIP66657,
78401,,Dschubba,16.005559,-22.621620,2.290,-0.117,hip,HIP78401,
82396,,Larawag,16.836179,-34.292610,2.290,1.144,hip,HIP82396,
71860,,Uridim,14.698826,-47.388141,2.300,-0.154,hip,HIP71860,
71352,,,14.591792,-42.157746,2.330,-0.157,hip,HIP71352,
53910,,Merak,11.030664,56.382345,2.340,0.033,hip,HIP53910,
72105,,Izar,14.749792,27.074174,2.350,0.966,hip,HIP72105,
107315,,Enif,21.736428,9.875008,2.380,1.520,hip,HIP107315,
86670,,,17.708133,-39.029921,2.390,-0.171,hip,HIP86670,
2081,,Ankaa,0.438019,-42.305122,2.400,1.083,hip,HIP2081,
58001,,Phecda,11.897150,53.694733,2.410,0.044,hip,HIP58001,
84012,,Sabik,17.172962,-15.725148,2.430,0.059,hip,HIP84012,
113881,,Scheat,23.062870,28.082455,2.440,1.655,hip,HIP113881,
35904,,Aludra,7.401585,-29.303120,2.450,-0.083,hip,HIP35904,
105199,,Alderamin,21.309606,62.585455,2.450,0.257,hip,HIP105199,
45941,,Markeb,9.368564,-55.010695,2.470,-0.141,hip,HIP45941,
102488,,Aljanah,20.770120,33.969453,2.480,1.021,hip,HIP102488,
113963,,Markab,23.079338,15.205368,2.490,-0.002,hip,HIP113963,
14135,,Menkar,3.037994,4.089925,2.540,1.630,hip,HIP14135,
81377,,,16.619314,-10.567152,2.540,0.038,hip,HIP81377,
68002,,Leepwal,13.925676,-47.288266,2.550,-0.176,hip,HIP68002,
54872,,Zosma,11.235114,20.524034,2.560,0.128,hip,HIP54872,
78820,,Acrab,16.090621,-19.805393,2.560,-0.065,hip,HIP78820,
25985,,Arneb,5.545504,-17.822292,2.580,0.211,hip,HIP25985,
59196,,,12.139318,-50.722410,2.580,-0.128,hip,HIP59196,
59803,,Gienah,12.263463,-17.541984,2.580,-0.107,hip,HIP59803,
93506,,Ascella,19.043534,-29.880114,2.600,0.062,hip,HIP93506,
74785,,Zubeneschamali,15.283464,-9.382867,2.610,-0.071,hip,HIP74785,
77070,,Unukalhai,15.737777,6.425520,2.630,1.167,hip,HIP77070,
8903,,Sheratan,1.910653,20.808299,2.640,0.165,hip,HIP8903,
26634,,Phact,5.660817,-34.074049,2.650,-0.120,hip,HIP26634,
28380,,Mahasim,5.995344,37.212764,2.650,-0.083,hip,HIP28380,
61359,,Kraz,12.573121,-23.396623,2.650,0.893,hip,HIP61359,
6686,,Ruchbah,1.430168,60.235403,2.660,0.160,hip,HIP6686,
67927,,Muphrid,13.911421,18.398587,2.680,0.580,hip,HIP67927,
73273,,,14.975543,-43.133867,2.680,-0.184,hip,HIP73273,
23015,,Hassaleh,4.949893,33.166135,2.690,1.490,hip,HIP23015,
52727,,,10.779478,-49.420125,2.690,0.901,hip,HIP52727,
61585,,,12.619745,-69.135534,2.690,-0.176,hip,HIP61585,
85696,,Lesath,17.512733,-37.295740,2.700,-0.179,hip,HIP85696,
35264,,,7.285712,-37.097487,2.710,1.616,hip,HIP35264,
89931,,Kaus Media,18.349895,-29.828039,2.720,1.380,hip,HIP89931,
97278,,Tarazed,19.770992,10.613269,2.720,1.507,hip,HIP97278,
79593,,Yed Prior,16.239102,-3.693976,2.730,1.584,hip,HIP79593,
80331,,Athebyne,16.399863,61.514075,2.730,0.910,hip,HIP80331,
52419,,,10.715952,-64.394479,2.740,-0.220,hip,HIP52419,
61941,,Porrima,12.694445,-1.449522,2.740,0.368,hip,HIP61941,
26241,,Hatysa,5.590550,-5.909900,2.750,-0.210,hip,HIP26241,
65109,,Kulou,13.343352,-36.712081,2.750,0.068,hip,HIP65109,
72622,,Zubenelgenubi,14.847994,-16.041610,2.750,0.147,hip,HIP72622,
86742,,Cebalrai,17.724549,4.566917,2.760,1.168,hip,HIP86742,
23875,,Cursa,5.130843,-5.086263,2.780,0.161,hip,HIP23875,
80816,,Kornephoros,16.503684,21.489649,2.780,0.947,hip,HIP80816,
84345,,Rasalgethi,17.244128,14.390253,2.780,1.164,hip,HIP84345,
59747,,Imai,12.252432,-58.748902,2.790,-0.193,hip,HIP59747,
85670,,Rastaban,17.507216,52.301359,2.790,0.954,hip,HIP85670,
76297,,,15.585683,-41.166695,2.800,-0.216,hip,HIP76297,
25606,,Nihal,5.470757,-20.759232,2.810,0.807,hip,HIP25606,
81693,,,16.688188,31.601887,2.810,0.650,hip,HIP81693,
2021,,,0.427556,-77.255035,2.820,0.618,hip,HIP2021,
81266,,Paikauhale,16.598044,-28.215962,2.820,-0.206,hip,HIP81266,
90496,,Kaus Borealis,18.466186,-25.421247,2.820,1.025,hip,HIP90496,
1067,,Algenib,0.220597,15.183616,2.830,-0.190,hip,HIP1067,
39757,,Tureis,8.125751,-24.304437,2.830,0.458,hip,HIP39757,
77952,,,15.919113,-63.429750,2.830,0.315,hip,HIP77952,
18246,,,3.902200,31.883658,2.840,0.271,hip,HIP18246,
85258,,,17.421666,-55.529824,2.840,1.479,hip,HIP85258,
85792,,,17.530700,-49.875982,2.840,-0.136,hip,HIP85792,
17702,,Alcyone,3.791407,24.105242,2.850,-0.086,hip,HIP17702,
63608,,Vindemiatrix,13.036322,10.959102,2.850,0.934,hip,HIP63608,
107556,,Deneb Algedi,21.783968,-16.126566,2.850,0.180,hip,HIP107556,
9236,,,1.979409,-61.569924,2.860,0.290,hip,HIP9236,
97165,,Fawaris,19.749567,45.130692,2.860,-0.002,hip,HIP97165,
30343,,Tejat,6.382664,22.513850,2.870,1.621,hip,HIP30343,
74946,,,15.315191,-68.679467,2.870,0.014,hip,HIP74946,
110130,,Lang-Exster,22.308383,-60.259495,2.870,1.390,hip,HIP110130,
13847,,Acamar,2.971032,-40.304735,2.880,0.128,hip,HIP13847,
94141,,Albaldah,19.162732,-21.023525,2.880,0.377,hip,HIP94141,
36188,,Gomeisa,7.452520,8.289409,2.890,-0.097,hip,HIP36188,
63125,,Cor Caroli,12.933845,38.318246,2.890,-0.115,hip,HIP63125,
78265,,Fang,15.980867,-26.114043,2.890,-0.180,hip,HIP78265,
18532,,,3.964228,40.010273,2.900,-0.199,hip,HIP18532,
80112,,Alniyat,16.353145,-25.592753,2.900,0.299,hip,HIP80112,
106278,,Sadalsuud,21.525978,-5.571156,2.900,0.828,hip,HIP106278,
14328,,,3.079942,53.506450,2.910,0.716,hip,HIP14328,
48002,,,9.785038,-65.072019,2.920,0.273,hip,HIP48002,
112158,,Matar,22.716702,30.221309,2.930,0.852,hip,HIP112158,
32768,,,6.832260,-50.614400,2.940,1.207,hip,HIP32768,
60965,,Algorab,12.497773,-16.515094,2.940,-0.012,hip,HIP60965,
109074,,Sadalmelik,22.096396,-0.319827,2.950,0.969,hip,HIP109074,
18543,,Zaurak,3.967147,-13.508245,2.970,1.588,hip,HIP18543,
26451,,Tianguan,5.627412,21.142593,2.970,-0.148,hip,HIP26451,
47908,,,9.764195,23.774278,2.970,0.808,hip,HIP47908,
88635,,Alnasl,18.096812,-30.423650,2.980,0.981,hip,HIP88635,
64962,,,13.315348,-23.171412,2.990,0.920,hip,HIP64962,
87073,,,17.793078,-40.126982,2.990,0.509,hip,HIP87073,
93747,,Okab,19.090170,13.863710,2.990,0.014,hip,HIP93747,
10064,,,2.159034,34.987392,3.000,0.140,hip,HIP10064,
54539,,,11.161072,44.498553,3.000,1.144,hip,HIP54539,
75097,,Pherkad,15.345486,71.833973,3.000,0.058,hip,HIP75097,
82514,,Xamidimura,16.864511,-38.047327,3.000,-0.200,hip,HIP82514,
108085,,Aldhanab,21.898793,-37.364823,3.000,-0.084,hip,HIP108085,
17358,,,3.715412,47.787653,3.010,-0.125,hip,HIP17358,
30122,,Furud,6.338552,-30.063377,3.020,-0.160,hip,HIP30122,
33977,,,7.050409,-23.833301,3.020,-0.077,hip,HIP33977,
59316,,,12.168757,-22.619792,3.020,1.326,hip,HIP59316,
23416,,Almaaz,5.032815,43.823314,3.030,0.537,hip,HIP23416,
62322,,,12.771353,-68.108094,3.040,-0.178,hip,HIP62322,
71075,,Seginus,14.534655,38.307883,3.040,0.191,hip,HIP71075,
95947,,Albireo,19.512024,27.959695,3.050,1.088,hip,HIP95947,
100345,,Dabih,20.350180,-14.781401,3.050,0.790,hip,HIP100345,
32246,,Mebsuta,6.732203,25.131155,3.060,1.377,hip,HIP32246,
50801,,Tania Australis,10.372168,41.499434,3.060,1.603,hip,HIP50801,
94376,,Altais,19.209210,67.661317,3.070,0.990,hip,HIP94376,
89642,,,18.293814,-36.761281,3.100,1.582,hip,HIP89642,
43813,,,8.923246,5.945528,3.110,0.978,hip,HIP43813,
52943,,,10.827064,-16.194132,3.110,1.232,hip,HIP52943,
56561,,,11.596369,-63.019825,3.110,-0.044,hip,HIP56561,
101772,,,20.626108,-47.291662,3.110,0.998,hip,HIP101772,
27628,,Wazn,5.849320,-35.769292,3.120,1.146,hip,HIP27628,
44127,,Talitha,8.986900,48.042350,3.120,0.223,hip,HIP44127,
83081,,,16.977009,-55.990055,3.120,1.552,hip,HIP83081,
84379,,Sarin,17.250534,24.839587,3.120,0.080,hip,HIP84379,
73334,,,14.986028,-42.104142,3.130,-0.208,hip,HIP73334,
45860,,,9.350961,34.392526,3.140,1.550,hip,HIP45860,
46701,,,9.520376,-57.034392,3.160,1.538,hip,HIP46701,
84380,,,17.250793,36.809155,3.160,1.437,hip,HIP84380,
31685,,Pipit,6.629353,-43.195924,3.170,-0.103,hip,HIP31685,
46853,,,9.547868,51.678602,3.170,0.475,hip,HIP46853,
83895,,Aldhibah,17.146451,65.714637,3.170,-0.120,hip,HIP83895,
92041,,,18.760931,-26.990779,3.170,-0.107,hip,HIP92041,
23767,,Haedus,5.108575,41.234641,3.180,-0.148,hip,HIP23767,
71908,,Xami,14.708524,-64.974570,3.180,0.256,hip,HIP71908,
22449,,Tabit,4.830594,6.961247,3.190,0.484,hip,HIP22449,
23685,,,5.091014,-22.370857,3.190,1.460,hip,HIP23685,
83000,,,16.961186,9.375056,3.190,1.160,hip,HIP83000,
87261,,Fuyue,17.830959,-37.043371,3.190,1.192,hip,HIP87261,
104732,,,21.215606,30.227081,3.210,0.990,hip,HIP104732,
116727,,Errai,23.655828,77.631967,3.210,1.031,hip,HIP116727,
75141,,,15.356205,-40.647459,3.220,-0.227,hip,HIP75141,
79882,,Yed Posterior,16.305345,-4.692608,3.230,0.966,hip,HIP79882,
89962,,,18.355256,-2.897122,3.230,0.941,hip,HIP89962,
106032,,Alfirk,21.477660,70.560695,3.230,-0.201,hip,HIP106032,
32607,,,6.803205,-61.941980,3.240,0.225,hip,HIP32607,
99473,,Antinous,20.188407,-0.821476,3.240,-0.066,hip,HIP99473,
36377,,,7.487188,-43.301891,3.250,1.509,hip,HIP36377,
68895,,,14.106186,-26.682019,3.250,1.091,hip,HIP68895,
73714,,Brachium,15.067851,-25.281856,3.250,1.674,hip,HIP73714,
93194,,Sulafat,18.982396,32.689553,3.250,-0.049,hip,HIP93194,
17678,,,3.787287,-74.239243,3.260,1.590,hip,HIP17678,
3092,,,0.655444,30.861226,3.270,1.268,hip,HIP3092,
84970,,,17.366829,-24.999488,3.270,-0.186,hip,HIP84970,
113136,,Skat,22.910844,-15.820760,3.270,0.066,hip,HIP113136,
24305,,,5.215520,-16.205429,3.290,-0.110,hip,HIP24305,
50099,,,10.228966,-70.037922,3.290,-0.074,hip,HIP50099,
75458,,Edasich,15.415496,58.966024,3.290,1.166,hip,HIP75458,
21281,,,4.566588,-55.045006,3.300,-0.079,hip,HIP21281,
51576,,,10.533746,-61.685360,3.300,-0.089,hip,HIP51576,
29655,,Propus,6.247971,22.506824,3.310,1.600,hip,HIP29655,
85267,,,17.423239,-56.377688,3.310,-0.150,hip,HIP85267,
5165,,,1.101418,-46.718490,3.320,0.885,hip,HIP5165,
14354,,,3.086249,38.840533,3.320,1.528,hip,HIP14354,
59774,,Megrez,12.257069,57.032598,3.320,0.077,hip,HIP59774,
84143,,,17.202549,-43.238490,3.320,0.441,hip,HIP84143,
88048,,,17.983777,-9.773350,3.320,0.987,hip,HIP88048,
93864,,,19.115678,-27.669814,3.320,1.169,hip,HIP93864,
19780,,Rhombus,4.240398,-62.473979,3.330,0.915,hip,HIP19780,
54879,,Chertan,11.237345,15.429763,3.330,-0.003,hip,HIP54879,
38170,,Azmidi,7.821572,-24.859784,3.340,1.218,hip,HIP38170,
8886,,Segin,1.906579,63.670147,3.350,-0.150,hip,HIP8886,
25281,,,5.407949,-2.397138,3.350,-0.240,hip,HIP25281,
32362,,Alzirr,6.754843,12.896055,3.350,0.443,hip,HIP32362,
41704,,Muscida,8.504453,60.718431,3.350,0.856,hip,HIP41704,
95501,,,19.424931,3.114579,3.360,0.319,hip,HIP95501,
75264,,,15.378024,-44.689573,3.370,-0.191,hip,HIP75264,
43109,,Ashlesha,8.779624,6.418907,3.380,0.685,hip,HIP43109,
66249,,Heze,13.578265,-0.595938,3.380,0.114,hip,HIP66249,
26207,,Meissa,5.585633,9.934163,3.390,-0.160,hip,HIP26207,
50371,,,10.284724,-61.332320,3.390,1.541,hip,HIP50371,
63090,,Minelauva,12.926801,3.397599,3.390,1.571,hip,HIP63090,
109492,,,22.180906,58.201250,3.390,1.558,hip,HIP109492,
20894,,Chamukuy,4.477687,15.870947,3.400,0.179,hip,HIP20894,
6867,,,1.472762,-43.317729,3.410,1.542,hip,HIP6867,
18724,,,4.011339,12.490376,3.410,-0.099,hip,HIP18724,
67464,,Heng,13.825083,-41.687660,3.410,-0.225,hip,HIP67464,
74395,,,15.204779,-52.099075,3.410,0.918,hip,HIP74395,
102422,,,20.754797,61.836794,3.410,0.912,hip,HIP102422,
112029,,Homam,22.691021,10.831391,3.410,-0.086,hip,HIP112029,
8796,,Mothallah,1.884694,29.579397,3.420,0.488,hip,HIP8796,
78384,,,16.002039,-38.396641,3.420,-0.206,hip,HIP78384,
86974,,,17.774366,27.722499,3.420,0.750,hip,HIP86974,
102395,,,20.749321,-66.203238,3.420,0.163,hip,HIP102395,
45080,,,9.182807,-58.966930,3.430,-0.190,hip,HIP45080,
50335,,Adhafera,10.278168,23.417328,3.430,0.307,hip,HIP50335,
93805,,,19.104153,-4.882335,3.430,-0.096,hip,HIP93805,
50372,,Tania Borealis,10.284980,42.914469,3.450,0.029,hip,HIP50372,
3821,,Achird,0.818084,57.816548,3.460,0.587,hip,HIP3821,
5364,,,1.143129,-10.181928,3.460,1.161,hip,HIP5364,
38827,,,7.946317,-52.982401,3.460,-0.177,hip,HIP38827,
74666,,,15.258362,33.315102,3.460,0.961,hip,HIP74666,
12706,,Kaffaljidhma,2.721701,3.236172,3.470,0.093,hip,HIP12706,
67472,,,13.826947,-42.473685,3.470,-0.170,hip,HIP67472,
49583,,,10.122209,16.762666,3.480,-0.031,hip,HIP49583,
81833,,,16.714927,38.922461,3.480,0.916,hip,HIP81833,
8102,,,1.734758,-15.939556,3.490,0.727,hip,HIP8102,
33856,,Unurgunite,7.028653,-27.934842,3.490,1.729,hip,HIP33856,
55219,,Alula Borealis,11.307988,33.094239,3.490,1.400,hip,HIP55219,
73555,,Nekkar,15.032443,40.390637,3.490,0.956,hip,HIP73555,
90422,,,18.449564,-45.968329,3.490,-0.179,hip,HIP90422,
112623,,,22.809221,-51.316704,3.490,0.083,hip,HIP112623,
32759,,,6.830685,-32.508488,3.500,-0.116,hip,HIP32759,
35550,,Wasat,7.335386,21.982339,3.500,0.374,hip,HIP35550,
112724,,,22.828031,66.200711,3.500,1.053,hip,HIP112724,
98337,,,19.979274,19.492093,3.510,1.571,hip,HIP98337,
112748,,Sadalbari,22.833361,24.601685,3.510,0.933,hip,HIP112748,
17378,,Rana,3.720821,-9.765199,3.520,0.915,hip,HIP17378,
47508,,Subra,9.685866,9.892399,3.520,0.516,hip,HIP47508,
48774,,,9.947710,-54.567797,3.520,-0.067,hip,HIP48774,
92420,,Sheliak,18.834665,33.362678,3.520,0.003,hip,HIP92420,
93085,,,18.962161,-21.106624,3.520,1.151,hip,HIP93085,
109427,,Biham,22.169950,6.197789,3.520,0.086,hip,HIP109427,
20889,,Ain,4.476926,19.180521,3.530,1.014,hip,HIP20889,
40526,,Tarf,8.275263,9.185663,3.530,1.481,hip,HIP40526,
56343,,,11.550072,-31.857524,3.540,0.947,hip,HIP56343,
77516,,,15.827018,-3.430141,3.540,-0.036,hip,HIP77516,
86263,,,17.626451,-15.398408,3.540,0.262,hip,HIP86263,
20042,,,4.298227,-33.798331,3.550,-0.108,hip,HIP20042,
27288,,,5.782597,-14.821947,3.550,0.104,hip,HIP27288,
69996,,,14.323398,-46.058084,3.550,-0.184,hip,HIP69996,
89937,,,18.350650,72.733698,3.550,0.489,hip,HIP89937,
99240,,,20.144961,-66.179321,3.550,0.751,hip,HIP99240,
1562,,,0.323801,-8.823829,3.560,1.214,hip,HIP1562,
10602,,,2.275139,-51.512111,3.560,-0.120,hip,HIP10602,
55282,,,11.322367,-14.779044,3.560,1.112,hip,HIP55282,
82545,,Pipirima,16.872265,-38.017478,3.560,-0.210,hip,HIP82545,
37740,,,7.740797,24.398129,3.570,0.932,hip,HIP37740,
44471,,Alkaphrah,9.060433,47.156659,3.570,0.007,hip,HIP44471,
71053,,,14.530516,30.371145,3.570,1.298,hip,HIP71053,
75177,,,15.363455,-36.261167,3.570,1.534,hip,HIP75177,
35350,,,7.301557,16.540475,3.580,0.106,hip,HIP35350,
100064,,Algedi,20.300894,-12.544859,3.580,0.883,hip,HIP100064,
7607,,Nembus,1.633195,48.628486,3.590,1.275,hip,HIP7607,
24674,,,5.293444,-6.844386,3.590,-0.115,hip,HIP24674,
27072,,,5.741104,-22.447487,3.590,0.481,hip,HIP27072,
57757,,Zavijava,11.844802,1.765377,3.590,0.518,hip,HIP57757,
60260,,Ginan,12.356059,-60.401370,3.590,1.389,hip,HIP60260,
6537,,,1.400403,-8.182754,3.600,1.065,hip,HIP6537,
33018,,,6.879817,33.961370,3.600,0.102,hip,HIP33018,
42536,,,8.671558,-52.921973,3.600,-0.168,hip,HIP42536,
46651,,,9.511698,-40.466888,3.600,0.371,hip,HIP46651,
76470,,,15.617072,-28.135071,3.600,1.361,hip,HIP76470,
85727,,,17.518327,-60.683607,3.600,-0.104,hip,HIP85727,
13209,,Bharani,2.833053,27.260790,3.610,-0.100,hip,HIP13209,
15900,,,3.413566,9.029065,3.610,0.887,hip,HIP15900,
49841,,,10.176499,-12.353839,3.610,1.007,hip,HIP49841,
63613,,,13.037716,-71.548799,3.610,1.190,hip,HIP63613,
86929,,,17.762223,-64.723735,3.610,1.161,hip,HIP86929,
7097,,Alpherg,1.524721,15.345831,3.620,0.974,hip,HIP7097,
17847,,Atlas,3.819370,24.053524,3.620,-0.070,hip,HIP17847,
37819,,,7.754251,-37.968598,3.620,1.706,hip,HIP37819,
82729,,,16.909751,-42.360759,3.620,1.393,hip,HIP82729,
113726,,Alfarasalkamil,23.032013,42.325979,3.620,-0.099,hip,HIP113726,
57363,,,11.760158,-66.728843,3.630,0.160,hip,HIP57363,
101769,,Rotanev,20.625797,14.595203,3.640,0.425,hip,HIP101769,
20205,,Prima Hyadum,4.329871,15.627700,3.650,0.981,hip,HIP20205,
46733,,,9.525436,63.061795,3.650,0.360,hip,HIP46733,
77233,,Zhou,15.769782,15.421926,3.650,0.073,hip,HIP77233,
88714,,,18.110522,-50.091455,3.650,-0.101,hip,HIP88714,
110960,,,22.480500,-0.020063,3.650,0.406,hip,HIP110960,
75695,,Nusakan,15.463848,29.105492,3.660,0.319,hip,HIP75695,
76600,,,15.644273,-29.777689,3.660,-0.177,hip,HIP76600,
68756,,Thuban,14.073174,64.375809,3.670,-0.049,hip,HIP68756,
103227,,,20.913494,-58.454095,3.670,1.250,hip,HIP103227,
22549,,,4.853435,5.605101,3.680,-0.157,hip,HIP22549,
42828,,,8.726541,-33.186411,3.680,-0.180,hip,HIP42828,
97365,,,19.789796,18.534259,3.680,1.313,hip,HIP97365,
114341,,Safina,23.157434,-21.172486,3.680,1.202,hip,HIP114341,
2920,,Fulu,0.616185,53.896932,3.690,-0.196,hip,HIP2920,
9007,,,1.932453,-51.609587,3.690,0.844,hip,HIP9007,
23453,,Saclateni,5.041300,41.075890,3.690,1.154,hip,HIP23453,
47854,,,9.754119,-62.507923,3.690,1.010,hip,HIP47854,
57399,,Taiyangshou,11.767537,47.779337,3.690,1.181,hip,HIP57399,
106985,,Nashira,21.668151,-16.662253,3.690,0.320,hip,HIP106985,
15474,,,3.325269,-21.757942,3.700,1.614,hip,HIP15474,
87933,,,17.962731,29.247925,3.700,0.935,hip,HIP87933,
114971,,,23.285970,3.282245,3.700,0.916,hip,HIP114971,
22797,,,4.904193,2.440671,3.710,-0.179,hip,HIP22797,
28103,,,5.940088,-14.168038,3.710,0.337,hip,HIP28103,
38414,,,7.870290,-40.575799,3.710,1.012,hip,HIP38414,
77622,,,15.846914,4.477580,3.710,0.147,hip,HIP77622,
88771,,,18.122506,9.563653,3.710,0.159,hip,HIP88771,
98036,,Alshain,19.921879,6.407933,3.710,0.855,hip,HIP98036,
16537,,Ran,3.549006,-9.458306,3.720,0.881,hip,HIP16537,
17499,,Electra,3.747923,24.113448,3.720,-0.105,hip,HIP17499,
28358,,,5.992097,54.284982,3.720,1.010,hip,HIP28358,
104060,,,21.082182,43.927851,3.720,1.609,hip,HIP104060,
16083,,,3.452811,9.732772,3.730,-0.082,hip,HIP16083,
72220,,,14.770831,1.892938,3.730,-0.005,hip,HIP72220,
87585,,Grumium,17.892119,56.872452,3.730,1.177,hip,HIP87585,
107089,,,21.691243,-77.389462,3.730,1.008,hip,HIP107089,
112961,,,22.876907,-7.579679,3.730,1.626,hip,HIP112961,
8645,,Baten Kaitos,1.857670,-10.334945,3.740,1.136,hip,HIP8645,
80170,,,16.365345,19.153022,3.740,0.299,hip,HIP80170,
104887,,,21.246485,38.044320,3.740,0.393,hip,HIP104887,
44511,,,9.069256,-47.097714,3.750,1.174,hip,HIP44511,
